date,lastTradeDate,optionType,timeToMaturity,underlyingLastPrice,riskFreeRate,lastPrice,impliedVolatility,strike,PCR,VIX,GS_JNJ,SC_JNJ
2025-11-10,2025-11-10 19:28:10+00:00,call,1.103353867214237,187.22129821777344,0.037829999923706,5.15,0.002010883114624,220.0,0.4779337831780682,17.600000381469727,15,-0.029250251
2025-10-07,2025-10-07 19:54:47+00:00,put,0.0082135523613963,187.69825744628903,0.0384299993515014,2.32,0.0020142400146484,190.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-27,2025-10-27 17:37:48+00:00,put,0.6406570841889117,189.099365234375,0.0371799993515014,1.55,0.0024164576721191,150.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-09-26,2025-09-26 19:46:22+00:00,call,0.0191649555099247,178.57618713378906,0.0385999989509582,3.21,0.001950764086914,177.5,0.5030396467313046,15.289999961853027,16,0.11236911
2025-11-20,2025-11-20 19:47:29+00:00,call,0.0793976728268309,201.788803100586,0.0377500009536743,18.49,0.0033777517700195,185.0,0.836158890676116,26.420000076293945,18,-0.017253689
2025-10-22,2025-10-22 18:43:31+00:00,put,0.1587953456536618,191.72271728515625,0.0378800010681152,3.7,0.001640098248291,190.0,0.5534406228532173,18.600000381469727,16,-0.034099216
2025-11-10,2025-11-10 17:26:25+00:00,call,0.8542094455852156,187.22129821777344,0.037829999923706,15.0,0.0022846230529785,185.0,0.4779337831780682,17.600000381469727,15,-0.029250251
2025-10-14,2025-10-14 15:33:47+00:00,call,2.269678302532512,189.6459045410156,0.038529999256134,23.33,0.0023076635940551,190.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-12-03,2025-12-03 15:41:24+00:00,put,1.0403832991101984,205.3300018310547,0.0363499999046325,13.35,0.0018866778137207,200.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-10-22,2025-10-22 15:32:38+00:00,call,1.1553730321697468,191.72271728515625,0.0378800010681152,34.76,0.0025293715820312,165.0,0.5534406228532173,18.600000381469727,16,-0.034099216
2025-12-12,2025-12-12 20:28:41+00:00,put,0.0766598220396988,,,0.97,0.0021912401977539,200.0,0.439841451163294,,8,0.197646667
2025-10-06,2025-10-06 19:59:19+00:00,call,0.2026009582477755,186.97286987304688,0.0385999989509582,5.82,0.0019831123962402,190.0,0.4451849433518335,16.3700008392334,15,-0.065336237
2025-09-18,2025-09-18 19:37:56+00:00,call,0.3285420944558521,173.0612030029297,0.0388000011444091,0.59,0.0017188328125,200.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-12-03,2025-12-03 20:15:19+00:00,call,0.1204654346338124,205.3300018310547,0.0363499999046325,3.56,0.0019428295959472,210.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-10-24,2025-10-24 18:22:53+00:00,put,0.648870636550308,189.19873046875,0.0376300001144409,3.35,0.0021051814880371,165.0,0.5682375757033249,16.3700008392334,15,-0.007250935
2025-10-22,2025-10-22 14:10:17+00:00,put,0.9062286105407256,191.72271728515625,0.0378800010681152,9.5,0.0020319400329589,185.0,0.5534406228532173,18.600000381469727,16,-0.034099216
2025-09-30,2025-09-30 16:36:53+00:00,put,0.0848733744010951,184.25015258789065,0.0384500002861022,0.47,0.0022412885253906,170.0,0.4281001330671037,16.280000686645508,17,0.036906471
2025-10-01,2025-10-01 16:46:28+00:00,call,2.209445585215606,184.87619018554688,0.0384500002861022,12.25,0.0020041693145751,210.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-09-17,2025-09-17 17:28:43+00:00,call,0.1013004791238877,176.08201599121094,0.0386800003051757,5.7,0.0023950955810546,175.0,0.5473469616664827,15.720000267028809,14,-0.019068443
2025-09-12,2025-09-12 14:25:28+00:00,put,0.2683093771389459,176.93658447265625,0.0392799997329711,0.89,0.0023987576538085,155.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-10-06,2025-10-06 15:15:38+00:00,put,0.0876112251882272,186.97286987304688,0.0385999989509582,5.2,0.0019043778320312,190.0,0.4451849433518335,16.3700008392334,15,-0.065336237
2025-09-23,2025-09-23 16:22:00+00:00,call,0.0465434633812457,175.46592712402344,0.0384500002861022,0.13,0.0031738963867187,200.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-10-17,2025-10-17 19:40:17+00:00,call,0.0958247775496235,192.00094604492188,0.0383200001716613,1.46,0.0016419292846679,200.0,0.571123979835658,20.780000686645508,15,-0.060113527
2025-10-13,2025-10-13 19:00:16+00:00,call,0.758384668035592,189.6955718994141,0.038529999256134,0.67,0.0020526917785644,250.0,0.5540423973777141,19.030000686645508,16,-0.016940351
2025-11-21,2025-11-21 20:21:44+00:00,call,1.1498973305954825,202.61355590820312,0.0374000000953674,6.3,0.0020731383514404,240.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-09-15,2025-09-15 15:15:55+00:00,call,0.0684462696783025,176.28074645996094,0.0390000009536743,4.7,0.0019263502685546,175.0,0.4631899888201607,15.6899995803833,15,-0.000443913
2025-10-08,2025-10-08 19:10:00+00:00,call,0.1971252566735113,188.49322509765625,0.0384299993515014,0.25,0.0020789366333007,220.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-12-09,2025-12-09 20:45:04+00:00,put,0.027378507871321,199.9600067138672,0.0363199996948242,0.2,0.0052930158203125,187.5,1.940568726518979,16.93000030517578,9,0.141351282
2025-10-14,2025-10-14 14:58:53+00:00,call,0.5065023956194388,189.6459045410156,0.038529999256134,15.8,0.0023963162719726,180.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-12-08,2025-12-08 20:33:04+00:00,put,0.0109514031485284,201.6199951171875,0.0361800003051757,0.21,0.0021533987792968,195.0,0.5842642302506235,16.65999984741211,9,-0.008316915
2025-10-07,2025-10-07 19:08:31+00:00,call,0.2765229295003422,187.69825744628903,0.0384299993515014,12.8,0.0022071091796874,180.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-14,2025-10-14 19:40:52+00:00,call,0.027378507871321,189.6459045410156,0.038529999256134,4.57,0.0023999783447265,187.5,0.548171849801689,20.809999465942383,18,-0.045335531
2025-10-30,2025-10-30 19:11:40+00:00,put,0.2135523613963039,187.8572540283203,0.0375699996948242,2.03,0.0020221745056152,175.0,0.5505748914115423,16.90999984741211,14,0.039516721
2025-10-03,2025-10-03 15:51:46+00:00,put,0.2874743326488706,187.4498443603516,0.0385800004005432,13.2,0.0017664397583007,200.0,0.452438421401007,16.649999618530273,15,0.039925
2025-10-10,2025-10-10 19:01:17+00:00,call,0.0766598220396988,189.5167236328125,0.038529999256134,16.6,0.0041541111938476,175.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-12-03,2025-12-03 19:51:36+00:00,call,0.1204654346338124,205.3300018310547,0.0363499999046325,37.8,0.0050317879638671,170.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-10-09,2025-10-09 18:40:44+00:00,call,0.1943874058863792,189.8744506835937,0.038529999256134,13.85,0.0023523713989257,180.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-10-10,2025-10-10 18:21:41+00:00,call,0.6872005475701575,189.5167236328125,0.038529999256134,1.89,0.0021283746154785,230.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-11-11,2025-11-11 14:48:36+00:00,call,0.0082135523613963,192.6071014404297,0.037829999923706,7.13,0.0063086306640625,182.5,0.4979294342057849,17.280000686645508,15,0.095578806
2025-09-12,2025-09-12 19:59:08+00:00,put,0.0383299110198494,176.93658447265625,0.0392799997329711,0.95,0.001561363684082,175.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-10-20,2025-10-20 13:30:15+00:00,call,0.0301163586584531,192.497787475586,0.0379800009727478,14.0,0.0047412635253906,180.0,1.1923439130545446,18.229999542236328,17,-0.109215385
2025-10-03,2025-10-03 17:56:27+00:00,call,0.9582477754962354,187.4498443603516,0.0385800004005432,11.55,0.0019762460098266,195.0,0.452438421401007,16.649999618530273,15,0.039925
2025-10-01,2025-10-01 15:27:33+00:00,call,0.0054757015742642,184.87619018554688,0.0384500002861022,9.9,0.0044238838867187,175.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-09-15,2025-09-15 18:45:29+00:00,call,1.0075290896646132,176.28074645996094,0.0390000009536743,6.35,0.0017810880493164,195.0,0.4631899888201607,15.6899995803833,15,-0.000443913
2025-10-07,2025-10-07 15:24:25+00:00,call,0.0082135523613963,187.69825744628903,0.0384299993515014,53.15,0.016875015625,135.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-29,2025-10-29 14:08:31+00:00,call,0.7145790554414785,185.42271423339844,0.0373000001907348,10.5,0.0022391523162841,190.0,0.51993477829377,16.920000076293945,14,-0.047714486
2025-11-20,2025-11-20 20:37:38+00:00,put,0.0793976728268309,201.788803100586,0.0377500009536743,3.0,0.0019263502685546,200.0,0.836158890676116,26.420000076293945,18,-0.017253689
2025-10-14,2025-10-14 17:18:33+00:00,put,0.0465434633812457,189.6459045410156,0.038529999256134,0.3,0.0027979235839843,175.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-09-25,2025-09-25 19:41:28+00:00,put,1.3059548254620124,176.60867309570312,0.0388299989700317,6.6,0.0020237003692626,155.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-11-11,2025-11-11 18:49:45+00:00,put,0.0657084188911704,192.6071014404297,0.037829999923706,2.85,0.0019629709960937,190.0,0.4979294342057849,17.280000686645508,15,0.095578806
2025-11-21,2025-11-21 14:58:39+00:00,put,0.1533196440793976,202.61355590820312,0.0374000000953674,0.05,0.006601596484375,100.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-11-25,2025-11-25 19:51:17+00:00,call,0.2381930184804928,206.6699981689453,0.0373200011253356,17.19,0.0026123785644531,195.0,0.5800740868257438,18.559999465942383,17,-0.042414685
2025-10-13,2025-10-13 19:39:59+00:00,put,0.9308692676249144,189.6955718994141,0.038529999256134,2.8,0.0023877714355468,150.0,0.5540423973777141,19.030000686645508,16,-0.016940351
2025-10-29,2025-10-29 14:38:19+00:00,put,0.1396303901437371,185.42271423339844,0.0373000001907348,10.91,0.002186357434082,195.0,0.51993477829377,16.920000076293945,14,-0.047714486
2025-10-09,2025-10-09 16:45:14+00:00,call,0.6899383983572895,189.8744506835937,0.038529999256134,11.22,0.0020554383331298,195.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-09-25,2025-09-25 14:04:30+00:00,call,0.3093771389459274,176.60867309570312,0.0388299989700317,48.8,0.0047168497070312,130.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-10-06,2025-10-06 13:34:58+00:00,put,0.7775496235455168,186.97286987304688,0.0385999989509582,0.63,0.003592593371582,120.0,0.4451849433518335,16.3700008392334,15,-0.065336237
2025-11-19,2025-11-19 18:25:08+00:00,call,0.1013004791238877,201.2323303222656,0.0377200007438659,23.0,0.0032471378417968,180.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-10-30,2025-10-30 17:14:31+00:00,call,0.3860369609856263,187.8572540283203,0.0375699996948242,0.94,0.0020600159240722,220.0,0.5505748914115423,16.90999984741211,14,0.039516721
2025-11-19,2025-11-19 18:38:09+00:00,call,0.3312799452429842,201.2323303222656,0.0377200007438659,0.67,0.0019324537231445,240.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-10-15,2025-10-15 14:15:56+00:00,call,0.0629705681040383,189.96388244628903,0.0385800004005432,17.93,0.0044556218505859,175.0,0.4775928573449693,20.63999938964844,17,0.005100383
2025-11-03,2025-11-03 18:12:32+00:00,call,0.0684462696783025,185.08485412597656,0.037829999923706,82.3,0.013671906640625,105.0,0.5255398734617256,17.170000076293945,16,-0.042360714
2025-10-14,2025-10-14 18:10:58+00:00,call,1.2539356605065024,189.6459045410156,0.038529999256134,1.49,0.002245866116333,260.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-09-22,2025-09-22 19:17:58+00:00,call,0.1067761806981519,173.1108856201172,0.0384800004959106,11.73,0.0027356683471679,165.0,0.459715780489061,16.100000381469727,18,0.006031006
2025-10-07,2025-10-07 19:10:11+00:00,call,0.5256673511293635,187.69825744628903,0.0384299993515014,3.08,0.0018640950317382,210.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-08,2025-10-08 19:21:42+00:00,call,0.0629705681040383,188.49322509765625,0.0384299993515014,0.95,0.0021631643066406,200.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-11-12,2025-11-12 20:33:58+00:00,call,0.1779603011635865,193.1635589599609,0.0377800011634826,20.4,0.0027197993652343,175.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-09-22,2025-09-22 18:30:13+00:00,call,1.3141683778234086,173.1108856201172,0.0384800004959106,7.73,0.0019641916870117,195.0,0.459715780489061,16.100000381469727,18,0.006031006
2025-12-04,2025-12-04 18:10:29+00:00,put,0.0027378507871321,202.47999572753903,0.036119999885559,0.03,0.0025098405273437,197.5,0.4706950357178836,15.779999732971191,8,0.042376246
2025-09-17,2025-09-17 19:57:38+00:00,call,0.0054757015742642,176.08201599121094,0.0386800003051757,0.14,0.00164070859375,180.0,0.5473469616664827,15.720000267028809,14,-0.019068443
2025-10-15,2025-10-15 18:45:38+00:00,put,0.0054757015742642,189.96388244628903,0.0385800004005432,0.03,0.0038672488281249,177.5,0.4775928573449693,20.63999938964844,17,0.005100383
2025-10-10,2025-10-10 18:45:06+00:00,call,2.184804928131417,189.5167236328125,0.038529999256134,5.4,0.002019885710144,250.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-10-16,2025-10-16 18:39:33+00:00,call,0.2518822724161533,190.9078826904297,0.038529999256134,8.23,0.0018689777954101,190.0,0.6350702875115526,25.309999465942383,18,-0.098427668
2025-11-14,2025-11-14 19:48:05+00:00,put,0.3449691991786447,194.69384765625,0.0378800010681152,2.31,0.0022730264892578,175.0,0.6433469499622695,19.82999992370605,15,0.047877293
2025-10-07,2025-10-07 18:57:51+00:00,call,1.1964407939767283,187.69825744628903,0.0384299993515014,60.4,0.0030402307312011,130.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-09-23,2025-09-23 18:09:54+00:00,call,0.3148528405201916,175.46592712402344,0.0384500002861022,2.25,0.0017334811035156,190.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-10-14,2025-10-14 18:49:38+00:00,call,0.027378507871321,189.6459045410156,0.038529999256134,6.4,0.0029004616210937,185.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-09-18,2025-09-18 17:20:05+00:00,call,0.1177275838466803,173.0612030029297,0.0388000011444091,2.62,0.0020508607421874,180.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-11-04,2025-11-04 18:30:22+00:00,call,0.1998631074606434,185.6810760498047,0.0379299998283386,10.73,0.0021595022338867,180.0,0.5405515160432186,19.0,14,0.051846328
2025-10-15,2025-10-15 16:19:11+00:00,put,0.9253935660506504,189.96388244628903,0.0385800004005432,7.48,0.0021790332885742,175.0,0.4775928573449693,20.63999938964844,17,0.005100383
2025-12-02,2025-12-02 17:56:03+00:00,call,0.027378507871321,205.4199981689453,0.0367199993133544,0.07,0.0020020331054687,217.5,0.4933986081350169,16.59000015258789,8,-0.150613265
2025-10-01,2025-10-01 19:25:20+00:00,call,0.0246406570841889,184.87619018554688,0.0384500002861022,6.9,0.0024292749267578,180.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-09-18,2025-09-18 19:27:34+00:00,call,0.3285420944558521,173.0612030029297,0.0388000011444091,1.88,0.0017414155944824,190.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-11-26,2025-11-26 18:29:10+00:00,call,0.5585215605749486,207.5599975585937,0.0375300002098083,2.89,0.0020230900238037,240.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-11-26,2025-11-26 18:08:47+00:00,put,0.0438056125941136,207.5599975585937,0.0375300002098083,3.01,0.0018079432495117,207.5,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-09-15,2025-09-15 15:26:48+00:00,call,1.3333333333333333,176.28074645996094,0.0390000009536743,7.17,0.0018656208953857,200.0,0.4631899888201607,15.6899995803833,15,-0.000443913
2025-12-08,2025-12-08 20:30:02+00:00,call,0.0301163586584531,201.6199951171875,0.0361800003051757,0.42,0.00195320546875,210.0,0.5842642302506235,16.65999984741211,9,-0.008316915
2025-10-09,2025-10-09 14:32:34+00:00,call,0.7693360711841205,189.8744506835937,0.038529999256134,20.5,0.0023609162353515,180.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-11-11,2025-11-11 16:21:16+00:00,call,0.2765229295003422,192.6071014404297,0.037829999923706,11.35,0.0023627472717285,185.0,0.4979294342057849,17.280000686645508,15,0.095578806
2025-11-26,2025-11-26 20:49:52+00:00,put,0.2354551676933607,207.5599975585937,0.0375300002098083,8.45,0.0018232018859863,210.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-11-14,2025-11-14 16:19:42+00:00,call,0.0766598220396988,194.69384765625,0.0378800010681152,11.17,0.0023181920532226,185.0,0.6433469499622695,19.82999992370605,15,0.047877293
2025-12-12,2025-12-12 17:53:04+00:00,put,2.108145106091718,,,1.16,0.0035663485168457,95.0,0.439841451163294,,8,0.197646667
2025-10-23,2025-10-23 16:48:42+00:00,call,0.6516084873374401,191.25567626953125,0.0378800010681152,19.6,0.0021509573974609,180.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-11-17,2025-11-17 20:07:41+00:00,call,0.0876112251882272,198.32081604003903,0.0377200007438659,6.67,0.0018018397949218,195.0,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-11-05,2025-11-05 18:42:48+00:00,call,0.1204654346338124,184.8264923095703,0.0378800010681152,0.19,0.0021118952880859,210.0,0.4737735716279853,18.010000228881836,14,-0.044129801
2025-10-07,2025-10-07 16:59:45+00:00,put,1.273100616016427,187.69825744628903,0.0384299993515014,10.32,0.0019953193054199,175.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-10-27,2025-10-27 19:48:08+00:00,call,0.3942505133470226,189.099365234375,0.0371799993515014,4.7,0.00195320546875,200.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-10-28,2025-10-28 17:45:02+00:00,put,0.2190280629705681,185.7506256103516,0.0372000002861022,0.18,0.0039697868652343,135.0,0.4626676268621573,16.420000076293945,16,-0.004262646
2025-09-17,2025-09-17 19:16:17+00:00,call,0.1779603011635865,176.08201599121094,0.0386800003051757,1.16,0.0017249362670898,190.0,0.5473469616664827,15.720000267028809,14,-0.019068443
2025-10-08,2025-10-08 15:44:05+00:00,put,0.4462696783025325,188.49322509765625,0.0384299993515014,1.87,0.0024237818176269,160.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-09-22,2025-09-22 19:05:32+00:00,call,0.4900752908966461,173.1108856201172,0.0384800004959106,1.67,0.0017310397216796,200.0,0.459715780489061,16.100000381469727,18,0.006031006
2025-12-04,2025-12-04 18:51:29+00:00,put,0.0027378507871321,202.47999572753903,0.036119999885559,0.07,0.01125004375,165.0,0.4706950357178836,15.779999732971191,8,0.042376246
2025-09-23,2025-09-23 19:20:44+00:00,put,0.0082135523613963,175.46592712402344,0.0384500002861022,3.64,0.0018213708496093,180.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-10-24,2025-10-24 18:30:23+00:00,call,0.648870636550308,189.19873046875,0.0376300001144409,15.0,0.0023572541625976,185.0,0.5682375757033249,16.3700008392334,15,-0.007250935
2025-12-08,2025-12-08 15:32:54+00:00,put,1.026694045174538,201.6199951171875,0.0361800003051757,14.2,0.001913533013916,200.0,0.5842642302506235,16.65999984741211,9,-0.008316915
2025-09-23,2025-09-23 18:33:26+00:00,put,0.7337440109514032,175.46592712402344,0.0384500002861022,6.04,0.0019004105865478,165.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-11-17,2025-11-17 19:38:26+00:00,call,0.2600958247775496,198.32081604003903,0.0377200007438659,3.93,0.0019843330871582,210.0,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-11-17,2025-11-17 15:20:15+00:00,put,0.5831622176591376,198.32081604003903,0.0377200007438659,0.8,0.0030701376586914,140.0,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-11-11,2025-11-11 15:12:46+00:00,call,0.1806981519507187,192.6071014404297,0.037829999923706,59.75,0.0064746446289062,130.0,0.4979294342057849,17.280000686645508,15,0.095578806
2025-11-07,2025-11-07 16:54:33+00:00,put,1.188227241615332,185.3929138183593,0.0375699996948242,2.51,0.0031757274230957,125.0,0.6366463736709498,19.07999992370605,13,0.010122568
2025-10-10,2025-10-10 18:20:54+00:00,call,0.6872005475701575,189.5167236328125,0.038529999256134,16.26,0.002320938607788,185.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-10-01,2025-10-01 16:31:43+00:00,call,0.2929500342231348,184.87619018554688,0.0384500002861022,26.33,0.0027429924926757,160.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-10-14,2025-10-14 19:00:12+00:00,call,0.1232032854209445,189.6459045410156,0.038529999256134,2.77,0.0022718057983398,195.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-12-05,2025-12-05 20:03:08+00:00,call,0.0574948665297741,201.92999267578125,0.036029999256134,0.86,0.0018604329589843,210.0,0.4936008660648426,15.40999984741211,8,0.117133333
2025-11-25,2025-11-25 15:07:01+00:00,call,1.0622861054072552,206.6699981689453,0.0373200011253356,39.38,0.002655102746582,175.0,0.5800740868257438,18.559999465942383,17,-0.042414685
2025-10-29,2025-10-29 14:36:53+00:00,call,0.0438056125941136,185.42271423339844,0.0373000001907348,0.48,0.0024121852539062,195.0,0.51993477829377,16.920000076293945,14,-0.047714486
2025-11-10,2025-11-10 16:28:26+00:00,put,0.6023271731690623,187.22129821777344,0.037829999923706,4.98,0.0022541057800292,170.0,0.4779337831780682,17.600000381469727,15,-0.029250251
2025-11-26,2025-11-26 19:27:58+00:00,call,0.0629705681040383,207.5599975585937,0.0375300002098083,0.27,0.0019336744140625,222.5,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-10-28,2025-10-28 19:31:17+00:00,put,0.0657084188911704,185.7506256103516,0.0372000002861022,12.63,0.0019556468505859,200.0,0.4626676268621573,16.420000076293945,16,-0.004262646
2025-10-09,2025-10-09 15:36:19+00:00,call,0.271047227926078,189.8744506835937,0.038529999256134,0.08,0.0019092605957031,230.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-11-10,2025-11-10 16:42:47+00:00,call,0.432580424366872,187.22129821777344,0.037829999923706,13.92,0.0022449505981445,180.0,0.4779337831780682,17.600000381469727,15,-0.029250251
2025-11-21,2025-11-21 19:12:34+00:00,put,0.2491444216290212,202.61355590820312,0.0374000000953674,1.02,0.0024433128723144,175.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-12-02,2025-12-02 17:09:33+00:00,call,0.1232032854209445,205.4199981689453,0.0367199993133544,15.87,0.0026111578735351,190.0,0.4933986081350169,16.59000015258789,8,-0.150613265
2025-10-24,2025-10-24 15:15:55+00:00,call,0.0766598220396988,189.19873046875,0.0376300001144409,20.95,0.0041431249755859,170.0,0.5682375757033249,16.3700008392334,15,-0.007250935
2025-11-25,2025-11-25 20:24:02+00:00,call,0.1040383299110198,206.6699981689453,0.0373200011253356,1.01,0.0019049881774902,220.0,0.5800740868257438,18.559999465942383,17,-0.042414685
2025-10-29,2025-10-29 17:50:29+00:00,put,0.216290212183436,185.42271423339844,0.0373000001907348,8.2,0.0018085535949707,190.0,0.51993477829377,16.920000076293945,14,-0.047714486
2025-11-28,2025-11-28 17:57:05+00:00,call,0.0383299110198494,206.9199981689453,0.0369700002670288,0.31,0.0015772326660156,215.0,0.52168792413732,16.350000381469727,6,0.110783221
2025-11-17,2025-11-17 19:45:42+00:00,put,0.2600958247775496,198.32081604003903,0.0377200007438659,2.15,0.0022522747436523,180.0,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-10-01,2025-10-01 17:38:43+00:00,put,0.1396303901437371,184.87619018554688,0.0384500002861022,0.35,0.0025684336914062,160.0,0.3831727001149993,16.290000915527344,17,-0.226521557
2025-11-26,2025-11-26 20:59:08+00:00,call,0.0054757015742642,207.5599975585937,0.0375300002098083,0.2,0.0018213708496093,210.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-12-05,2025-12-05 20:27:34+00:00,put,0.1149897330595482,201.92999267578125,0.036029999256134,0.02,0.0087500125,85.0,0.4936008660648426,15.40999984741211,8,0.117133333
2025-10-27,2025-10-27 16:32:04+00:00,call,0.1451060917180013,189.099365234375,0.0371799993515014,7.7,0.0018909502319335,185.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-11-26,2025-11-26 20:23:38+00:00,call,0.1396303901437371,207.5599975585937,0.0375300002098083,43.12,0.0042224698852539,165.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-09-17,2025-09-17 17:43:28+00:00,put,0.2546201232032854,176.08201599121094,0.0386800003051757,0.54,0.0025684336914062,145.0,0.5473469616664827,15.720000267028809,14,-0.019068443
2025-09-24,2025-09-24 14:43:21+00:00,put,2.2286105407255303,175.5752410888672,0.0385800004005432,8.66,0.002048724533081,150.0,0.5440363398105088,16.18000030517578,21,0.177238793
2025-10-08,2025-10-08 19:58:52+00:00,put,0.0629705681040383,188.49322509765625,0.0384299993515014,0.47,0.0026392337646484,175.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-12-02,2025-12-02 18:52:42+00:00,put,0.1232032854209445,205.4199981689453,0.0367199993133544,1.01,0.0020618469604492,190.0,0.4933986081350169,16.59000015258789,8,-0.150613265
2025-12-08,2025-12-08 15:32:16+00:00,put,0.0301163586584531,201.6199951171875,0.0361800003051757,0.01,0.0068945623046875,150.0,0.5842642302506235,16.65999984741211,9,-0.008316915
2025-11-20,2025-11-20 15:33:57+00:00,put,0.8268309377138946,201.788803100586,0.0377500009536743,7.75,0.0023468782897949,185.0,0.836158890676116,26.420000076293945,18,-0.017253689
2025-10-22,2025-10-22 15:50:41+00:00,call,0.082135523613963,191.72271728515625,0.0378800010681152,9.2,0.0023084265258789,185.0,0.5534406228532173,18.600000381469727,16,-0.034099216
2025-10-08,2025-10-08 19:38:06+00:00,call,0.1204654346338124,188.49322509765625,0.0384299993515014,1.8,0.0020557435058593,200.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-10-03,2025-10-03 19:20:34+00:00,call,0.0383299110198494,187.4498443603516,0.0385800004005432,12.2,0.0031983102050781,177.5,0.452438421401007,16.649999618530273,15,0.039925
2025-11-05,2025-11-05 19:11:05+00:00,put,0.1204654346338124,184.8264923095703,0.0378800010681152,15.75,0.0024805439453125,200.0,0.4737735716279853,18.010000228881836,14,-0.044129801
2025-12-01,2025-12-01 19:20:53+00:00,put,1.1225188227241616,205.33999633789065,0.0369300007820129,1.19,0.0032196722961425,125.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-10-03,2025-10-03 16:57:13+00:00,call,0.0958247775496235,187.4498443603516,0.0385800004005432,4.48,0.0028076891113281,190.0,0.452438421401007,16.649999618530273,15,0.039925
2025-09-18,2025-09-18 18:58:36+00:00,put,0.7474332648870636,173.0612030029297,0.0388000011444091,0.33,0.0035742830078125,100.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-10-03,2025-10-03 15:58:39+00:00,put,2.2039698836413417,187.4498443603516,0.0385800004005432,14.06,0.0019498485687255,175.0,0.452438421401007,16.649999618530273,15,0.039925
2025-10-29,2025-10-29 16:35:23+00:00,call,0.7145790554414785,185.42271423339844,0.0373000001907348,1.28,0.0022473919799804,230.0,0.51993477829377,16.920000076293945,14,-0.047714486
